Count,x,y,v_x,v_y,theta
31.0,0.023809930076198367,1.390465621556458,-0.1930402706851545,-0.24465706240911905,-0.07870369661044439
32.0,0.01329954390921535,1.391779028793811,-0.13784173508708264,-0.2745012858520557,-0.04893028983796484
33.0,0.0159093122859087,1.3908794631263641,-0.2162664496865517,-0.24609218537865324,-0.07556006387596441
34.0,0.02193719293505256,1.3901402250352897,-0.14618435726826487,-0.2946726979830682,-0.026264213167049646
35.0,0.02711515996725408,1.3919622622166383,-0.09764223645480632,-0.2750839866294452,-0.037405321605114464
36.0,0.027781702340661327,1.3925995842078986,-0.15999952991858202,-0.28127221232883703,-0.019762407260411237
37.0,0.020113169091922182,1.3913597403607647,-0.02935134555276958,-0.28947927541321083,-0.05991738608090932
38.0,0.018100694742247733,1.390512020930047,0.0020832366774013594,-0.2902228086703052,-0.06505492656095158
39.0,0.018573592945866916,1.390283541882386,-0.05304664929989829,-0.2937803719305844,-0.05103649110528407
40.0,0.011487839206279478,1.3913009746628406,-0.037068678614400705,-0.2696339004004981,-0.09308858965713994
41.0,0.011842228384679996,1.3920032458407412,-0.06509148937623356,-0.24970435646430175,-0.0898103884766816
42.0,0.014684351271676197,1.392551514078905,-0.006187470698494173,-0.24003774839819011,-0.08039213514347883
43.0,0.017256149243163023,1.3922584854595594,0.05187660996027475,-0.21355584580955517,-0.06734029373744224
44.0,0.020410957772853566,1.393252302819096,0.06664829120285684,-0.21397426754004845,-0.06836744647886518
45.0,0.0197559800710673,1.3913026603668508,-0.010645475902045773,-0.20243596993191196,-0.06043377218566113
46.0,0.00469798550709306,1.3930213728413188,0.12198665697540563,-0.20858223073831805,-0.06975652406479795
47.0,0.014428599686527337,1.39193860884466,-0.009244984307862275,-0.19614701632599563,-0.05436522338610393
48.0,0.016284704010603872,1.3908893071162627,-0.058695270053792735,-0.14046770188708635,-0.04764676039561294
49.0,0.021700774673421304,1.3919563731044655,-0.046501439606863704,-0.17698920058914364,-0.04280643089502014
50.0,0.01292447291597777,1.391684594425504,-0.20676406769023492,-0.1409100532492466,-0.05333455785387946
51.0,0.02829417735081436,1.3912928161483988,-0.13692356906954126,-0.12104905685698589,-0.0329505969967337
52.0,0.020398487961289458,1.3914866780509754,0.04346949077146986,-0.09670809971174502,-0.045633801508572186
53.0,0.021980644168572695,1.3900333024792366,-0.06699429756319933,-0.09047748927274774,-0.03926072753365016
54.0,0.024768578070801312,1.392944484545016,0.011900080363504416,-0.08098965127149128,-0.07130919581006852
55.0,0.04388927053390662,1.394655604989924,-0.08804302395460915,-0.17238217165380496,-0.052064857482282546
56.0,0.047966519631590605,1.394259537941144,-0.03300144116783875,-0.15003668727562222,-0.05678840869787264
57.0,0.04613054147364069,1.3961046340352081,-0.02530652864309122,-0.1887755571687868,-0.05338802273551837
58.0,0.03722878242773863,1.396378986210157,-0.0341492358541353,-0.21158672784186436,-0.0578788862279217
59.0,0.021108355642914238,1.3975375446782503,-0.06340400614083624,-0.22772790597024456,-0.05201412941681736
60.0,0.01566235879104537,1.3967378235287835,-0.04956933866787897,-0.2020651046811239,-0.041181120041175814
61.0,0.02684949562890162,1.3977918958687796,-0.05344565035713576,-0.18441747168264253,-0.06262919019761479
62.0,0.026635070157844148,1.397778111412877,0.006762990997839433,-0.1664885880886641,-0.06004880221607596
63.0,0.03138316428933783,1.3974189641012762,-0.06700855679649405,-0.15233404210202364,-0.058741747815076746
64.0,0.04586754777573174,1.3975438568054699,0.05884748402710074,-0.15710198330723876,-0.06195641977216866
65.0,0.04181455699474247,1.3967082848263648,0.05840871216032239,-0.18143711089956882,-0.0661689115801008
66.0,0.037881608507764786,1.396264543799953,0.07418806889171164,-0.18003430079009924,-0.05523920604399899
67.0,0.04046577650526427,1.3967264562537403,0.036372063575999515,-0.17218436182916488,-0.0546809756165155
68.0,0.041749677485202356,1.3951710403038395,0.1070004201693028,-0.16923323799451154,-0.05630884792145848
69.0,0.04755641093389829,1.3942573336883028,0.04578792854886637,-0.13395396945549665,-0.0866771362648463
70.0,0.0397575503084563,1.3931369524802864,0.07211586188043799,-0.16680928112195448,-0.0680841992896312
71.0,0.03535699701312336,1.3965748430815905,0.04673093569432736,-0.153869102447534,-0.05368138948353553
72.0,0.04166800095749069,1.397805562596156,-0.010937855649129503,-0.16841886836328665,-0.04199500003888282
73.0,0.027456243447428124,1.3969024597076316,0.11912978954103005,-0.17858102762920403,-0.056622377333396576
74.0,0.04900285986011492,1.3969418685596715,-0.06430132111729832,-0.1738093057133442,-0.02904283369569452
75.0,0.044534222488400874,1.3975926144709916,-0.04358047269817089,-0.1626792792518575,-0.030396405242994896
76.0,0.03745533870447359,1.3958242468430748,-0.07295077763074649,-0.17408909840202053,-0.0036279438831915457
77.0,0.03955607727618817,1.3956252564940437,-0.0757325299293498,-0.20538327629531736,-0.003269184733462025
78.0,0.040881616150676384,1.3982601971403021,-0.06269525938318457,-0.11097664741801785,-0.01638966890957144
79.0,0.044738304305355206,1.3954106288413723,-0.064328823463386,-0.20062088327774172,-0.02010917780972696
80.0,0.046070389012805336,1.3959337788629513,-0.09905334292630817,-0.21272333910874383,-0.031970881759512355
81.0,0.04804953611700441,1.3941462430769993,-0.0715603063752471,-0.21807265115101998,-0.016045265637892235
82.0,0.047782957878800866,1.3946813875162007,-0.0546356900334556,-0.20835833319550667,0.002778440899936674
83.0,0.04791311750669019,1.3934607523682314,0.021398665810704348,-0.20857162704236368,-0.005761258342841413
84.0,0.046509660964180966,1.395266912304842,-0.1498621010583484,-0.22118656767638434,-0.004983755376043664
85.0,0.035725884738420574,1.3963905827316694,-0.18823450863179814,-0.2550408054836355,-0.016178134414312893
86.0,0.02537450319709917,1.3965713008199956,-0.12125655858985047,-0.2585408691375165,-0.0055226845092189
87.0,0.031762476767523126,1.3978100250840768,-0.1762868830758133,-0.23781882247139646,-0.01081872890399246
88.0,0.025006042274968603,1.3970809266673585,-0.09538017877636706,-0.2545075868383453,-0.0022117864843887777
89.0,0.025311263653926816,1.3965298638698735,-0.12416732173656338,-0.24692735243141592,-0.030952314041095573
90.0,0.03228761775228115,1.3971210987396816,-0.050254341841553224,-0.2760583826963601,-0.021903961759055
91.0,0.04676880295055197,1.3983184826791573,-0.031422854685356064,-0.2793193166611022,-0.00784558078223856
92.0,0.03816707265629317,1.3986955623263881,0.002407123543883241,-0.2836358880584592,-0.004864160026529871
93.0,0.045328882981209254,1.397097436386951,-0.08031004027928516,-0.2650165415029759,-0.026381834611936314
94.0,0.027451130277200128,1.397053172614549,-0.16402330322711667,-0.29945072955003,0.011314706743348106
95.0,0.02325560516403396,1.398415899886502,-0.2285945607461199,-0.28043491394902836,0.020387172352207203
96.0,0.021894344542414543,1.3980323178919347,-0.2666459320301512,-0.26693768509709787,0.018896081476479733
97.0,0.03294656588155177,1.3972708978803583,-0.12830815445895022,-0.29216791853863333,0.013591329804425482
98.0,0.038861244962953914,1.3967835896478704,-0.06098400518895829,-0.2964048969735905,0.025101643842272023
99.0,0.03748511860774505,1.3983300486057846,-0.12449745693024183,-0.2947606788459744,0.015493421951593995
100.0,0.0359295206453316,1.3989054666732836,-0.10186558796290773,-0.29957651758851334,0.03310498844918659
101.0,0.04606840788525278,1.395751410130248,-0.060305051979914516,-0.2802282311839041,0.032458187532216215
