Count,x,y,v_x,v_y,theta
38.0,0.03107760554339215,1.4086638798239182,0.01567295592888937,-0.2249160645150785,0.0022548552860239286
39.0,0.032729536262211034,1.4079281926778209,-0.004823138809694975,-0.2603662682147453,-0.0187366989992269
40.0,0.03226477034617843,1.4061377739723824,0.026538347622603792,-0.24307369848947408,-0.023696984545103595
41.0,0.026309064672079323,1.4074596011113605,0.04123899556483473,-0.26073023794536054,-0.030837592949342872
42.0,0.031107110844185857,1.4074557330411768,-0.04662801128458367,-0.29125760600160244,-0.022439151331910455
43.0,0.032617350803356496,1.4073392799043898,-0.022228114507058562,-0.2844979899720258,-0.041617530656010426
44.0,0.027663224966251707,1.4063235709842221,0.02619935494885247,-0.26092667849744056,-0.044842175586685164
45.0,0.034598280478215275,1.4040901187633095,-0.027475046682704632,-0.28221263427933746,-0.05305607979125923
46.0,0.04741410394772241,1.4073244358118195,-0.11197916148585967,-0.28134828656292776,-0.06430082745036418
47.0,0.04899839242123746,1.4079077948160712,-0.11268347266023963,-0.29464057836301233,-0.04845868876896258
48.0,0.048724226900091004,1.40681561962442,-0.11416721679350654,-0.29818716536490697,-0.052583734718411365
49.0,0.04241279129466835,1.4074329598874886,-0.213243530056352,-0.2987330963764202,-0.05426222319512222
50.0,0.04733636626440605,1.4072307217684386,-0.2724679321510907,-0.28698533761803297,-0.06149986824833084
51.0,0.04833463673930339,1.4071584360915657,-0.02121412257961468,-0.29137220193757846,-0.04813574842523545
52.0,0.04975376043263597,1.4069603958299912,-0.05014863243210345,-0.2697989132287349,-0.05338340126962991
53.0,0.03336024358188584,1.4098977204347545,0.03920772435997302,-0.29844981202161236,-0.024179980091871604
54.0,0.030618554122007587,1.4095656883402963,-0.051845597916543,-0.29543550684006153,-0.018223695013186963
55.0,0.026237909712193124,1.4086481718597064,0.005790791632454141,-0.27650613118841705,-0.016609381177479638
56.0,0.018857617953020316,1.4043722201776563,0.18091632641982489,-0.27206774965804337,-0.036055282974062505
57.0,0.017876116221003945,1.4056832153409418,0.18970328427758396,-0.2694390512230035,-0.02271840353876159
58.0,0.004012892281345768,1.4059856089287082,0.1767009894739777,-0.2617039617503374,-0.032014321280637886
59.0,-0.0004706912939004323,1.4082365496829834,0.23163846990613957,-0.2536669411390521,-0.03233643818367975
60.0,-0.007874727659385275,1.4090463119576702,0.21843596566874052,-0.23865099918234334,-0.03535128761042509
61.0,-0.00488226737675373,1.4097026013755123,0.259766589307745,-0.23803246207168208,-0.0422775628458391
62.0,-0.000949219712879301,1.4050718011584757,0.2273832140309206,-0.2809748688697772,-0.01347216436044987
63.0,0.0007194578185367401,1.4064253316784268,0.26668457652201216,-0.28546630766103387,-0.018161625718059758
64.0,0.003637824149623935,1.4075291829852452,0.3211088810223084,-0.29473049443284743,-0.02320612459720469
65.0,0.000254138817251406,1.4065458195918126,0.36644797027923115,-0.2823505001289663,-0.019523293931932154
66.0,0.004973788887151501,1.4072252239462355,0.4067342194603023,-0.2987621994045407,-0.008152314725038879
67.0,0.006351100482289421,1.4061621493693097,0.3330531900225585,-0.29357021767303193,-0.006172544763724403
68.0,0.003981727253238207,1.407292811282542,0.2523652734784105,-0.25746700278994505,-0.0008322236326610399
69.0,0.011254661087506704,1.4057429994152904,0.48798036926302074,-0.2757644810915224,-0.04954374415690189
70.0,0.009031897530506105,1.4069459107186448,0.2859097651968124,-0.2545713697107444,-0.009411260243417147
71.0,-0.017180249722792362,1.405868642705217,0.16048665046110402,-0.27612908352976673,0.003090600656657244
72.0,-0.01590194296324893,1.4051615810748008,0.13482277494840691,-0.2788802780075966,0.005713806737007379
73.0,-0.017003966970627366,1.4040675231501418,0.0829802294713199,-0.25486772274405467,0.004835293352916271
74.0,-0.01876882536854846,1.4038666578584025,0.14272691979004465,-0.29388049191663373,0.017230140793432186
75.0,-0.015357981438762809,1.4030730440477617,0.04883225701035162,-0.2524994878063939,-0.011583673175028699
76.0,-0.00914556300335368,1.4038997126015513,-0.005736607102489445,-0.25491314722498715,-0.01898668244433513
77.0,-0.01969021632933944,1.403443078831202,0.08851574375593232,-0.22349201970686255,-0.041966087944993444
78.0,-0.027839178979215614,1.4031440426506918,0.015618267099258815,-0.20210251963619918,-0.04227471630722613
79.0,-0.027942537639420426,1.4030707570638123,0.03775629324663626,-0.21898760900573833,-0.044670012702844784
80.0,-0.019576121966828966,1.4016793200404059,0.11245097638264996,-0.21137025728528436,-0.04039581026449675
81.0,-0.01957882861284175,1.4001970031452822,0.0709165328398252,-0.19493574380461423,-0.050206483871239105
82.0,-0.019001458451850726,1.4003861785748664,0.01602725655075525,-0.18466023428991968,-0.043045458160812615
83.0,-0.013918502233675323,1.3986506037896027,0.08502248124616288,-0.20728858505665548,-0.0588970448029717
84.0,-0.017682203913610542,1.3989173847361769,0.06778027484766183,-0.2167722128559212,-0.05221621126683566
85.0,-0.009553374360010688,1.3988905917434733,-0.014602240406108358,-0.2008603111603726,-0.0687338404033111
86.0,-0.006413572446173331,1.3997743950098338,-0.031621109755987115,-0.20094225447959604,-0.07014984691914679
87.0,-0.02413803555019241,1.3991550029770474,0.10740264749336188,-0.23655544297815256,-0.060400410132714265
88.0,-0.0045722119235265275,1.3997004718501604,-0.05142531701639019,-0.2432406469286706,-0.06808646757464908
89.0,-0.024988111106256695,1.3977168505730937,0.23663946083651413,-0.25714156880641975,-0.050109517148027104
90.0,-0.025558483794616445,1.3971314842569775,0.2481692580366365,-0.2551410815600984,-0.047953975603545605
91.0,-0.027127250200358388,1.3957772336964365,0.2805504089919728,-0.2758044690056275,-0.024996291056306654
92.0,0.004285538196000061,1.3994531062194984,-0.1991705399724459,-0.20936638059623205,-0.07818532886344642
93.0,0.006830176582627092,1.3992371380079014,-0.18089775470866143,-0.19333418596783988,-0.09836962446344344
94.0,-0.0089286973149376,1.3971039390448834,0.2510463368239435,-0.19134993169654688,-0.019338975475502514
95.0,-0.019741181681070207,1.395607308739069,0.23911330898025668,-0.24422954613319478,-0.03384567934984145
96.0,-0.020671090223943624,1.3973115799583735,0.22570069789350566,-0.24197931566197295,-0.051711274699231966
97.0,-0.025266904533911484,1.3969779775726163,0.10737735802302939,-0.21547817031784855,-0.03886006535497065
98.0,-0.030437580929054953,1.395522448535715,0.29296110352605886,-0.1924044062057732,-0.04574574809263254
99.0,-0.022112823174695012,1.3969465656984017,0.08674618519966866,-0.19932064270275351,-0.011614761753379282
100.0,-0.026728214724291318,1.397120136809854,0.0790989205351625,-0.17506568379474077,-0.013641220878801121
101.0,-0.029451183646607773,1.397515150604489,0.12020743099423176,-0.16640798600490136,-0.02160220879911452
